CRM ID,SCHOOL,ADDRESS,pincodes,REASON,CircleName,RegionName,DivisionName,OfficeName,OfficeType,Delivery,District,StateName,Mobile/Contact Number,Emails,Other Email,Contact number,Other Contacts
82893,Nikunj Primary School,"Kolar Rd, B- Sector, Near kalpana Chawla Park, Sarvdharm Colony, Kolar Rd, Bhopal, Madhya Pradesh 462042",462042,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Amarawat Kalan B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,090391 72870,er_amit2@yahoo.co.in,,9229852279,
82894,Tiny Tots,"73 Mahabali Nagar, Netaji Housing Co Op Society, Mahabali Nagar, Kolar Rd, Bhopal, Madhya Pradesh 462042",462042,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Amarawat Kalan B.O,BO,Delivery,BHOPAL,MADHYA PRADESH,"0863 223 5129,094075 28841,098944 82616,098932 36759,082203 50875","ms.ruchisingh@gmail.com,sreedevisat@gmail.com,drsandeepshrivastava@yahoo.com,sharda.acharya@gmail.com,ringjob08@gmail.com,riyasphotography@gmail.com,deep.academy.mithi@gmail.com,mani.itguy@gmail.com",info@tiny-tots.co.uk,,
82895,HR Public school,"Bamugalia Extension, Bagmugaliya, Bhopal, Madhya Pradesh 462043",462043,Primary School,Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,Bag Mungalia S.O,PO,Delivery,BHOPAL,MADHYA PRADESH,084619 27619,vety_smith@yahoo.co.in,,,
82896,"Rameshwar Private Iti,","Baitalpur, ruchchapar, Baspar Bujurg, Uttar Pradesh - 274001",274001,Private ITI,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Deoria HO,HO,Delivery,DEORIA,UTTAR PRADESH,094504 79454,fatima19@gmail.com,,,
82897,L.V.D. Convent School Baikunthpur,"26°26'48. 83°53'40 8""N Asian Highway 2, Hakikat Nagar, Mukherjee Nagar, Delhi, 110009",110009,Private School,Delhi Circle,DivReportingCircle,Delhi North Division,GTB Nagar SO,PO,Delivery,NORTH,DELHI,099192 27159,"shah.msc@gmail.com,barvesandeep@gmail.com,dr.dipak@gmail.com",,,
82898,Jai Bharti Convent School,"Mathura Road, C-Block, Sarita Vihar, Lalu Colony, Ali, New Delhi, Delhi 110044",110044,Private School,Delhi Circle,DivReportingCircle,New Delhi South Division,Badarpur SO South Delhi,PO,Delivery,SOUTH,DELHI,092131 28764,"ramasubbarao@gmail.com,saciido.shaie@gmail.com,manarchana@gmail.com,amit_vedanta21@yahoo.com,ktckapil@gmail.com,ritu_84@yahoo.co.uk,subrahman@yahoo.com,saada061@gmail.com,balbir1947@gmail.com",,,
82899,Northland International School,"Vill- Manpur, Tehsil- Hathin, Palwal, Haryana 121105",121105,Private School,Haryana Circle,DivReportingCircle,Faridabad Division,Seeha BO,BO,Delivery,PALWAL,HARYANA,0129 403 5609,rchisty20081@gmail.com,,,
82900,Naval's National Academy,"near ITI, Phase IV, Raptinagar, Raptinagar Phase -4, Gorakhpur, Uttar Pradesh 273001",273001,Private School,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Gorakhpur HO,HO,Delivery,GORAKHPUR,UTTAR PRADESH,0551 250 7019,"mrwha13@gmail.com,sharmila10goswami@gmail.com,rajusme@gmail.com,umashankar.msc@gmail.com,abhi_mba09@yahoo.co.in",,,
82901,NIELIT Gorakhpur,"M.M.M. Engg. College Campus, Deoria Road, Gorakhpur, Uttar Pradesh 273010",273010,Private School,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Jungle Chauri BO,BO,Delivery,GORAKHPUR,UTTAR PRADESH,0551 227 3371,"pvscott22@gmail.com,ralph13271@gmail.com,pritambarhate@yahoo.com,amberkar13@gmail.com,rajiv10@gmail.com,monishlv@yahoo.com,anlvrma@rediffmail.com",,,
82902,shree hanuman vidhya mandir intermediate collage baraon,"Major District Road 78E, Baraon, Uttar Pradesh 274205",274205,Private School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Jamira BO,BO,Delivery,DEORIA,UTTAR PRADESH,098388 05418,"adi.sukla@gmail.com,ansari.phd@gmail.com",,,
82903,jaluwa primary school,"RD Complex, 274408, U-3, Unnamed Rd, Sector 3, Avas Vikas Colony, Sikandra, Agra, Uttar Pradesh 282004",274408,Private School,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Sirsia Gotha BO,BO,Delivery,DEORIA,UTTAR PRADESH,099195 23889,achyut11@gmail.com,,,
82904,Alpha Play School,"Civil Lines, Mathura Cantonment, Mathura, Uttar Pradesh 281001",281001,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Mathura HO,HO,Delivery,MATHURA,UTTAR PRADESH,092192 15562,"nazima.khatoon9@gmail.com,sri.sairamjaipr@gmail.com,ksatya2005@gmail.com,justjosephhere@gmail.com,sivaramaprasadanne@gmail.com,konda@yahoo.com",,,
82905,"EuroKids Play School In Mathura , Pre School In Mathura","AA-18/19, Chandanvan - Motikunj Rd, Moti Kunj, Mathura, Uttar Pradesh 281001",281001,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Mathura HO,HO,Delivery,MATHURA,UTTAR PRADESH,082669 30408,"lifestyletribune@gmail.com,lnctchairman@gmail.com,logisticssolutions@gmail.com,mahesh.msw2004@gmail.com,konasubhash@yahoo.com,korah@yahoo.com",,9837264800,
82906,Raman Ideal Public School,"Narayan Puri, Dholi Pyau, Mathura, Uttar Pradesh 281001",281001,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Mathura HO,HO,Delivery,MATHURA,UTTAR PRADESH,"092580 19999,0565 240 1044","rkmc.ram@gmail.com,srinfotech.lko@gmail.com,japmeetholidays@gmail.com,svsoft2012@gmail.com,kothary@yahoo.com",,,
82907,Real Public School,"5, Shivpuri, Chandrapuri Colony, Mathura, Uttar Pradesh 281001",281001,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Mathura HO,HO,Delivery,MATHURA,UTTAR PRADESH,099972 05805,"vgouda@yahoo.com,vishal1082@yahoo.com,voseban@yahoo.com,yeepioh@yahoo.com,zostudynet@gmail.com,somebody.unknown.x1984@gmail.com,lordkrishna.ankur@gmail.com,drkrsmurthy@gmail.com,florencebarker1@gmail.com,rkp.gen@gmail.com,spphrd@gmail.com,clare.likagwa@gmail.com,k@gmail.com,krarvind8@yahoo.com","info@mpsshalimarbagh.com,uchpneps@gmail.com","ppps2009@gmail.com,info@mpsshalimarbagh.com",
82908,Jai Gurudev Higher Secondary School Mathura,"Delhi - Agra Bypass Road, Mathura, Uttar Pradesh 281004",281004,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Satoha BO,BO,Delivery,MATHURA,UTTAR PRADESH,094560 77082,"neha.shiksha@gmail.com,sreevishnuspunpipes@gmail.com,kvbino@gmail.com,jvora09@gmail.com",,,
82909,The Millennium School - Mathura,"Near Radha Valley, NH-2, Mathura, Uttar Pradesh 281004",281004,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Satoha BO,BO,Delivery,MATHURA,UTTAR PRADESH,075360 49000,"neha58.nandani@gmail.com,sraghav.bio@gmail.com,kwabena.oa@gmail.com,justyahoome@gmail.com,1234.vasu@gmail.com,kommidi@yahoo.com,konilv@yahoo.com,koshytt@yahoo.com,kothuri@yahoo.com,kotkar@yahoo.com,kpmvvsa@yahoo.com",,+91-9837707993,
82910,Anaita Heritage School,"281006, Ronchi Bangar, Mahaban Khadar, Uttar Pradesh",281006,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Adooki BO,BO,Delivery,MATHURA,UTTAR PRADESH,096273 07760,"viralvv@yahoo.com,viswaparthi@yahoo.co.uk,logkmkshipping@gmail.com,replyrajesh2006@gmail.com,nbtnoida@gmail.com,nicashka@gmail.com,cishitesh40@gmail.com,ksavacancies@gmail.com",,,
82911,Swami Vivekanand Public School,"Hodal - Hassanpur Rd, near Pathwari Mandir, Naujhil, Uttar Pradesh 281203",281203,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Musmuna BO,BO,Delivery,MATHURA,UTTAR PRADESH,"077528 48910,0121 288 5770,098120 11733,01732 261 908,01732 322 705,011 4242 0545,088715 09454,088008 99805,097589 80994,094666 61008,0135 275 2567,085441 64415,096752 02942","aknraipur@indiatimes.com,pratap_2_kumar@yahoo.com,sajid_j_khan@yahoo.com,manojmnm@hotmail.com,gulf.be@gmail.com,emadsen.ak@gmail.com,saleemasraf@gmail.com,subharv@gmail.com,businessadmin2@gmail.com,gleneangels@gmail.com,swastikrealtors03@gmail.com,synergyinfraconsultants@gmail.com,hrservices@gmail.com,carolenamclark@gmail.com,carolflaitz@gmail.com,cavivekgoel@gmail.com,tpushkar@gmail.com,guntur.siva1985@gmail.com,sreerekharag@gmail.com,natacommunityservice@gmail.com,iltapawar@gmail.com,msr.ramachandran@gmail.com,amnas615@gmail.com,bristol.srsamal@gmail.com,alpanainsoft@gmail.com,pendyala@yahoo.com,pithawalla@yahoo.com,pragada@yahoo.com,shoaeb_khan@yahoo.com,someshwar@yahoo.com,subharamabadran@yahoo.com,sunkad@yahoo.com,tharachan@yahoo.com,brandsandbeyond@gmail.com,neeraj.com@gmail.com,andysingh.nitb@gmail.com,abvora@gmail.com,chennaimovie4u@gmail.com,anjaan2004@gmail.com,acasaurabh@gmail.com,balsesh@gmail.com,anjaneyulu9@gmail.com,jairaghuvir2005@gmail.com,smithasri85@gmail.com,csethi@gmail.com,saxena.rekha@gmail.com,harshg123@gmail.com,knmaacha@gmail.com,sbvingot@gmail.com,manchestermunch@gmail.com,biplabchandra44@gmail.com,mukesh@mahant.com,sanjeev.ks@lycos.com,vireshananda@gmail.com,phildo@gmail.com,ksudhir128@gmail.com,mnc.jobs.hyderabad@gmail.com,mandakini.priya@gmail.com,cmspoly@gmail.com,aishwaryaj2010@gmail.com,a48akm@gmail.com,aajainassociates@gmail.com,phd.kumar@gmail.com,dr.geetika@gmail.com,singhsandip06@gmail.com,ruband2002@gmail.com,rypybijczg@gmail.com,saleema.kamal@gmail.com,santoshchaubey7@gmail.com,bdbaheti@rediffmail.com","svpublicschooldoon@gmail.com,principal@svpsmeerut,info@stxaviershighschoolgurgaon.com,vivekanandschool2008@gmail.com","7052477777,svpstc@gmail.com,9910238318,7082220593,9557731424,principal@svpsmeerut,svpublicschooldoon@gmail.com,9039903210",
82912,Krishnakulam,"Mathura Aligarh Highway, Village Koyal, Raya, Mathura, Uttar Pradesh 281204",281204,Private School,Uttar Pradesh Circle,Agra Region,Mathura Division,Udhar BO,BO,Delivery,MATHURA,UTTAR PRADESH,070559 80000,"scsindia4@gmail.com,nazmiqueen@gmail.com,rossouw1ross@gmail.com,chawda.rahul1@gmail.com,bib_sahoo@yahoo.com,bhuvneshpandya2000@gmail.com,kshah.bleachchem@gmail.com",,,
82913,Abhishek Public School,"7/70, Sunaro Wali Gali, Nabada Nagar, Tulsi Chabutra, Bagichi, Tajganj, Agra, Uttar Pradesh 282001",282001,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Agra HO,HO,Delivery,AGRA,UTTAR PRADESH,083070 03902,"preceillagoswamy@gmail.com,rkumar3333@gmail.com,midd86@gmail.com,nccngp@gmail.com,gopal.panda@adityabirla.com,harry675@gmail.com,ratnesh.mishra07@gmail.com,shahidpipl@gmail.com,ginirt28@gmail.com,taipan.kandivili@gmail.com,thoratshivraj@gmail.com,amaliillam@gmail.com,balajee25@gmail.com,pro.atul@gmail.com,dinesh.mandal008@gmail.com",,,
82914,Bhartiya School,"Fatehabad Rd, Bansal Nagar, Tajganj, Agra, Uttar Pradesh 282001",282001,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Agra HO,HO,Delivery,AGRA,UTTAR PRADESH,0562 233 0080,"seiter.tuellww6a@gmail.com,diogenes.stl@gmail.com,sanjay.leptons@gmail.com,szn786@gmail.com,ajakaiye@gmail.com,idgc.ncert11@gmail.com,rajendra.bsc@gmail.com,kravikumar18@yahoo.com",,,
82915,Gyan Indra Junior High School,"Kaulakha - Ukharra Rd, Chhota Ukharra Rajpur Chungi, Sainik Nagar, Agra, Uttar Pradesh 282001",282001,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Agra HO,HO,Delivery,AGRA,UTTAR PRADESH,088889 63523,"nchitras12@gmail.com,ravitech2@gmail.com,tinfo.cp375@gmail.com,phknagaraju@gmail.com,acadim@gmail.com,shubhgniit@gmail.com",,,
82916,R.K. Public School,"Shamsabad Rd, Chamroli Mod, Kaveri Vihar Phase II, Sri Nikunj Colony, Agra, Uttar Pradesh 282001",282001,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Agra HO,HO,Delivery,AGRA,UTTAR PRADESH,"094576 56065,097550 88318,(0120) 2341394, 9350634327, 9711196363","sejsukh@gmail.com,response.indiashopping@gmail.com,letsrage@gmail.com,sanhebei@gmail.com,elangovan@yahoo.com,syncon.india@gmail.com,airlence123@gmail.com,anismart10@gmail.com,tripathi10@gmail.com",,,
82917,Vivekanand Public School,"Gobar Chowki,, near Gurudwara, Shaheed Nagar, Tajganj, Agra, Uttar Pradesh 282001",282001,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Agra HO,HO,Delivery,AGRA,UTTAR PRADESH,"0120 260 5117,094728 53181,092355 32977,098102 26257,091992 15049,075638 01521,094062 12906,0562 223 0500,094166 37455,094131 88345,089873 91039","www.teamsuccess2008@gmail.com,bhatia.km@gmail.com,gundurao9@gmail.com,rpavanreddy@gmail.com,rs08gnx3077@gmail.com,truewayloanfirm@gmail.com,msvani@gmail.com,mt.gaurav@gmail.com,jobsonline29@gmail.com,carbonmobile0@gmail.com,bhanupratap6190@gmail.com,pendekanti@yahoo.com,pennys_balls@yahoo.co.uk,pitchumani@yahoo.com,piys@yahoo.com,potineni@yahoo.com,prakashan@yahoo.com,sheshgiri@yahoo.com,shimotiv@yahoo.com,snmalvadkar@yahoo.com,sohi_sweet@yahoo.com,subbanna_b@yahoo.com,subbaraman@yahoo.com,suman@yahoo.com,sungi_nangie@yahoo.com,sutarwala@yahoo.com,tambar@yahoo.com,telkar@yahoo.com,thanasekar@yahoo.com,entryclub24x7@gmail.com,nidantgosain@gmail.com,parace@gmail.com, sujagindia@yahoo.co.in,jemisyamala@gmail.com,gargrachit06@gmail.com,velan2008@gmail.com,fairdealconsultant19@gmail.com,dev.itprofessional@gmail.com,smmraja@gmail.com,haroonnaik@gmail.com,sendil.dilsen@gmail.com,vishnukalihari78@yahoo.com,doonpooja_met@yahoo.com,dharmraj35@gmail.com,nishaphogaat@gmail.com,khaderhyd@gmail.com,sanjaykumar.india@gmail.com,vaibhav.dalavi@gmail.com,arikkat@yahoo.com,arinray@yahoocom,aripirala@yahoo.com,arisetty@yahoo.com,ariyur@yahoo.com,taipan.thane@gmail.com,pmajhi@gmail.com,sangeeta_ch@yahoo.co.uk,ajay.kadayan7@gmail.com,charoointl@gmail.com,bhatiaelectricals@gmail.com,anilpaleri@gmail.com,msc.sundar@gmail.com,sb.nitrr@gmail.com","info@stxaviershighschoolgurgaon.com,principal@svpsmeerut","9910238318,+91-9212227153,+91-9235532977,9212227153",
82918,Shree K Prasad Memorial Junior High School,"1/93 Panchkuiyan Rd Panchkuiyan, Sirki Mandi, Shahganj, Agra, Uttar Pradesh 282002",282002,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,SANJAY PLACE SO,PO,Delivery,AGRA,UTTAR PRADESH,075005 14405,"ndocholiday@gmail.com,offerbeatinfo264@gmail.com,piadevoto@gmail.com,ravi_singh4410@yahoo.co.in",,,
82919,Gyan Jyoti Vidhya Mandir School,"Bypass Rd, Langre Ki Chowki, Kamla Nagar, Agra, Uttar Pradesh 282004",282004,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,TAJ NAGRI,PO,Delivery,AGRA,UTTAR PRADESH,094573 94490,"manishanand896@gmail.com,replmalaysia@gmail.com,sanjay.tiwari@gmail.com,sudhirgota@gmail.com,petsclinic@gmail.com,pmraupers@gmail.com,ajathashathru@gmail.com,anishelec@gmail.com,shriarif@gmail.com,dheeraj_deshmukh1981@yahoo.co.in",,,
82920,Shree Parshavnath D. P. School,"A-501, Rambagh, Trans Yamuna Colony, Agra, Uttar Pradesh 282006",282006,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Budhana Mustkil BO,BO,Delivery,AGRA,UTTAR PRADESH,098970 13992,"manikapb@gmail.com,renatapudo.fisio@gmail.com,jjohnkennedy@gmail.com,takshshila@gmail.com,agrawald3@gmail.com,anjal.adhikary@gmail.com,prakash14@gmail.com,zubairkhanmail@yahoo.co.in",,,
82921,Shri H.B.L Higher Secondary School,"Fatehabad Rd, Navameal, Kalaupura, Agra, Uttar Pradesh 282006",282006,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Budhana Mustkil BO,BO,Delivery,AGRA,UTTAR PRADESH,095289 81819,"neenaabhay@gmail.com,ravi20011@gmail.com,mtubkrazgj@gmail.com,pfifound@gmail.com,msc.sahu@gmail.com,cmnisha2001@yahoo.com",,,
82922,Shivalik Public School,"Bodla, Bichpuri Rd, Maghtai, Agra, Uttar Pradesh 282007",282007,Private School,Uttar Pradesh Circle,Agra Region,Agra Division,Arsena BO,BO,Delivery,AGRA,UTTAR PRADESH,"0172 262 6913,095309 06853,0182 322 2320,Patiala,0562 688 8880,01332 240 509","siddhant3@gmail.com,nikhilbansod@gmail.com,saravanababu@gmail.com,leenavrij@gmail.com,guidelinesinfotek@gmail.com,mahalakshmivms@gmail.com,nazeer405@gmail.com,dwpassion@gmail.com,s@gmail.com.for,suhail.ahmed2007@gmail.com,eddyclark22@gmail.com,manasip17@gmail.com,sam.casting2@gmail.com,sureshpetplaza@gmail.com,svickyeee777@gmail.com,lkaback@gmail.com,mangalayojana10@gmail.com,sarvajeet.gupta@gmail.com,rem.techinstitute@gmail.com,railtong@gmail.com,jitu9968@gmail.com,hjandjc@yahoo.com,sahu.anubhav@gmail.com,tafecon@gmail.com,swethaush@gmail.com,pradeep28186@gmail.com,ajayaloof@gmail.com,pragati125@gmail.com","shivalik6mohali@gmail.com,shivaliknsr@gmail.com,shivalikchandigarh@gmail.com","9530906853,9465225320",
82923,Abhinav Bal Bharathi Senior Secondary School,"71-a, Pratap Nagar, Khatipura, Khatipura, Jaipur, Rajasthan 302012",302012,Private School,Rajasthan Circle,DivReportingCircle,Jaipur City Division,Hathoj B.O,BO,Delivery,JAIPUR,RAJASTHAN,"0141 - 2351080,0141 235 1080",ash1784@yahoo.com,,,
82924,Indo Kids Academy,"Ajmer Road, Subhash Colony, Kamala Nehru Nagar, Jaipur, Rajasthan 302021",302021,Private School,Rajasthan Circle,DivReportingCircle,Jaipur City Division,Vaishali Nagar S.O,PO,Delivery,JAIPUR,RAJASTHAN,0141 225 0863,"manidesignwork@gmail.com,rehan365onlinejobs@gmail.com",,,
